age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
38,2,7.78,4.61,4,17,29,2,9.17,0.43,81.23,High,1.6518,8.21,0.5842,0
40,10,13.45,6.42,1,6,26,8,17.86,0.56,64.56,Medium,2.0629,14.01,0.2299,2
21,15,6.06,5.91,7,19,2,6,7.6,0.73,74.92,High,1.0083,6.79,9.0476,0
39,0,7.82,6.56,3,17,28,7,9.85,0.21,74.55,High,1.1742,8.03,0.605,0
29,18,4.25,8.44,5,17,7,2,8.74,0.94,33.97,Low,0.4977,5.19,2.3944,1
21,10,11.64,6.46,0,3,3,5,13.66,0.8,49.63,Medium,1.7744,12.44,0.9677,2
21,8,13.15,4.1,6,8,26,3,17.13,1.25,73.65,High,3.131,14.4,0.3065,0
43,13,6.38,5.97,5,15,15,2,9.17,1.74,43.2,Medium,1.0511,8.12,0.9934,2
36,8,8.29,6.46,6,3,17,3,12.33,0.6,29.68,Low,1.2637,8.89,0.1754,1
35,6,5.22,6.46,6,7,6,1,7.15,1.09,4.47,Low,0.7957,6.31,1.1475,1
35,15,8.57,7.25,4,2,10,4,11.25,0.74,22.54,Low,1.166,9.31,0.198,1
33,2,5.33,8.96,5,8,7,7,7.6,0.08,48.07,Medium,0.5883,5.41,1.1268,2
26,18,8.98,7.23,5,7,26,4,11.23,1.64,65.27,Medium,1.2251,10.62,0.2682,2
30,6,9.53,8.21,0,13,5,6,11.82,0.0,62.7,Medium,1.1468,9.53,2.549,2
43,11,6.45,8.83,0,9,23,7,11.27,0.5,19.68,Low,0.7223,6.95,0.3896,1
20,17,7.54,7.56,4,16,15,5,10.67,0.62,55.21,Medium,0.9843,8.16,1.0596,2
30,4,10.39,6.1,7,10,4,2,13.24,1.62,60.44,Medium,1.6758,12.01,2.439,2
42,9,9.9,8.74,6,9,24,7,12.91,1.52,81.35,High,1.1199,11.42,0.3734,0
40,11,5.37,8.84,7,12,5,9,10.35,0.79,35.07,Medium,0.6007,6.16,2.3529,2
23,7,12.45,8.68,0,1,5,1,16.06,0.31,18.47,Low,1.418,12.76,0.1961,1
26,18,8.75,6.06,1,0,27,6,12.56,0.77,47.78,Medium,1.4205,9.52,0.0,2
34,14,5.62,7.95,4,0,28,9,7.87,1.62,53.745000000000005,Medium,0.6981,7.24,0.0,2
32,0,5.23,7.27,7,15,1,7,8.12,0.9,60.88,Medium,0.7096,6.13,13.6364,2
31,2,13.66,4.9,3,9,6,4,15.4,0.23,79.9,High,2.732,13.89,1.4754,0
36,17,6.82,6.68,4,9,8,6,10.56,0.08,56.71,Medium,1.0059,6.9,1.1111,2
20,17,13.09,7.74,6,6,14,8,15.47,0.67,100.0,High,1.6696,13.76,0.4255,0
30,1,8.11,8.48,5,6,20,7,12.1,0.3,41.65,Medium,0.9452,8.41,0.2985,2
20,4,7.86,8.31,5,0,13,4,9.71,1.49,25.26,Low,0.9346,9.35,0.0,1
34,0,11.01,4.77,4,12,20,3,13.62,0.56,72.15,High,2.2608,11.57,0.597,0
40,9,8.98,6.44,2,4,27,2,6.98,1.75,7.68,Low,1.3731,10.73,0.1476,1
29,19,7.38,6.39,6,9,12,5,9.05,1.23,43.98,Medium,1.1371,8.61,0.7438,2
26,9,7.03,8.49,0,12,26,3,8.31,0.79,24.37,Low,0.8184,7.82,0.4598,1
32,4,12.68,4.01,5,11,4,3,14.95,1.22,92.07,High,3.0852,13.9,2.6829,0
29,17,9.29,7.69,5,17,16,5,12.47,0.59,69.82,Medium,1.1926,9.88,1.0559,2
43,14,7.65,7.09,1,4,14,9,11.26,0.28,51.22,Medium,1.064,7.93,0.2837,2
23,19,6.66,8.61,6,4,25,4,9.36,1.93,1.78,Low,0.7646,8.59,0.1594,1
31,7,9.91,6.28,0,1,23,0,12.91,1.13,28.41,Low,1.5533,11.04,0.0433,1
38,16,5.52,7.29,6,5,2,4,8.69,0.01,23.52,Low,0.747,5.53,2.381,1
30,11,6.46,8.86,5,6,8,5,9.51,0.62,25.76,Low,0.721,7.08,0.7407,1
27,11,6.94,7.72,2,0,8,0,8.3,0.32,0.0,Low,0.8875,7.26,0.0,1
37,0,10.08,4.34,5,2,21,2,12.7,0.52,48.19,Medium,2.2703,10.6,0.0948,2
30,3,7.73,4.84,0,19,3,5,9.55,0.11,85.02,High,1.5648,7.84,6.129,0
30,7,9.06,8.11,1,1,19,6,12.19,0.49,16.75,Low,1.1035,9.55,0.0524,1
32,0,10.5,5.67,7,9,10,6,14.53,1.37,74.92,High,1.8198,11.87,0.8911,0
22,14,13.56,7.53,7,10,16,6,16.88,1.64,61.08,Medium,1.7772,15.2,0.6211,2
31,17,11.65,7.5,0,12,13,8,13.54,0.69,71.3,High,1.5329,12.34,0.916,0
22,0,8.05,8.97,6,15,9,1,9.88,1.04,53.745000000000005,Medium,0.8875,9.09,1.6484,2
29,10,11.48,6.35,6,19,4,2,12.63,0.08,86.51,High,1.7798,11.56,4.6341,0
36,1,13.5,7.69,2,10,20,6,16.21,0.18,85.65,High,1.733,13.68,0.4975,0
41,0,8.99,4.24,1,17,20,5,11.72,1.1,68.47,Medium,2.0714,10.09,0.8458,2
21,11,8.1,6.31,7,10,27,0,10.05,1.68,66.7,Medium,1.2637,9.78,0.369,2
36,15,4.78,4.93,0,0,16,9,8.84,0.18,41.29,Medium,0.9503,4.96,0.0,2
35,9,12.92,8.2,2,17,15,6,15.47,0.84,85.69,High,1.5566,13.76,1.1258,0
21,17,6.46,8.2,2,19,0,1,10.14,1.94,51.92,Medium,0.7783,8.4,190.0,2
41,14,4.64,5.18,4,4,9,3,8.2,1.48,34.03,Low,0.8788,6.12,0.4396,1
39,16,9.37,5.59,5,1,11,6,12.79,0.4,47.12,Medium,1.6467,9.77,0.0901,2
25,9,12.46,7.51,6,17,17,3,17.09,0.57,89.42,High,1.6373,13.03,0.9942,0
44,2,8.07,7.69,1,6,0,5,9.13,1.9,26.13,Low,1.0359,9.97,60.0,1
29,15,11.83,7.29,1,10,28,8,13.1,0.44,82.98,High,1.6008,12.27,0.3559,0
29,5,12.36,8.98,5,10,14,4,16.25,0.88,79.2,High,1.3612,13.24,0.7092,0
27,2,8.54,8.34,6,12,27,2,10.95,0.71,32.99,Low,1.0118,9.25,0.4428,1
20,8,9.91,6.09,6,3,11,5,14.86,0.98,54.48,Medium,1.601,10.89,0.2703,2
32,10,9.34,5.63,0,0,19,3,11.21,0.47,45.45,Medium,1.63,9.81,0.0,2
43,12,13.39,6.98,4,17,5,8,15.12,1.34,100.0,High,1.8912,14.73,3.3333,0
28,17,11.26,8.09,1,9,7,1,14.61,0.47,52.87,Medium,1.3748,11.73,1.2676,2
41,3,13.25,6.38,2,9,13,9,15.37,1.2,94.48,High,2.0448,14.45,0.687,0
29,7,6.2,7.69,1,7,4,4,8.56,0.72,11.26,Low,0.7959,6.92,1.7073,1
34,12,7.1,6.46,4,2,21,8,11.78,0.5,58.28,Medium,1.0823,7.6,0.0948,2
24,9,4.71,8.63,5,6,3,9,5.81,1.39,43.42,Medium,0.5395,6.1,1.9355,2
41,1,9.0,7.87,3,9,21,6,12.13,1.93,71.56,High,1.1292,10.93,0.4265,0
35,7,12.74,5.97,5,10,15,4,15.08,1.74,60.93,Medium,2.0988,14.48,0.6623,2
32,5,7.27,5.92,2,6,5,7,9.65,0.17,45.05,Medium,1.2076,7.44,1.1765,2
41,15,5.28,4.51,1,6,2,1,7.27,0.91,20.92,Low,1.1453,6.19,2.8571,1
44,17,4.68,8.08,5,8,3,3,6.22,1.39,10.94,Low,0.5721,6.07,2.5806,1
39,16,8.48,7.84,2,2,21,5,9.62,1.13,19.38,Low,1.068,9.61,0.0948,1
37,5,5.64,7.15,7,10,7,6,10.59,1.45,49.26,Medium,0.7779,7.09,1.4085,2
30,12,7.46,4.51,6,16,28,7,11.1,1.95,90.98,High,1.6182,9.41,0.5694,0
28,13,12.2,5.31,0,7,29,3,16.31,0.68,40.51,Medium,2.2551,12.88,0.2405,2
35,9,7.84,6.29,7,19,13,8,9.1,1.54,77.51,High,1.2269,9.38,1.4504,0
21,10,10.1,5.33,4,1,6,6,11.16,0.19,55.01,Medium,1.86,10.29,0.1639,2
44,12,9.02,6.17,2,19,3,1,12.42,1.74,71.73,High,1.4386,10.76,6.129,0
21,11,11.19,5.13,1,0,29,8,15.09,1.56,60.86,Medium,2.1396,12.75,0.0,2
31,8,5.56,5.75,0,15,18,6,8.14,1.04,61.52,Medium,0.9504,6.6,0.8287,2
27,3,13.2,7.26,0,3,10,4,15.75,1.64,55.62,Medium,1.7935,14.84,0.297,2
28,6,10.44,8.46,7,8,14,2,12.98,1.33,59.52,Medium,1.2196,11.77,0.5674,2
31,1,6.71,5.93,0,7,23,8,8.32,1.1,45.2,Medium,1.1128,7.81,0.303,2
28,6,5.23,7.46,3,0,15,6,9.25,1.89,15.62,Low,0.6918,7.12,0.0,1
29,8,5.5,4.67,3,7,5,2,7.36,0.26,38.77,Medium,1.153,5.76,1.3725,2
44,4,11.83,6.7,0,4,11,4,14.13,1.99,42.73,Medium,1.7397,13.82,0.3604,2
21,14,9.88,8.61,7,0,7,2,13.57,0.31,33.46,Low,1.1343,10.19,0.0,1
35,17,7.81,4.14,5,6,14,2,8.81,0.96,50.44,Medium,1.842,8.77,0.4255,2
39,3,7.33,5.34,7,14,24,6,11.4,0.46,77.49,High,1.3474,7.79,0.5809,0
26,18,12.56,4.66,5,6,9,8,17.16,0.54,89.57,High,2.6387,13.1,0.6593,0
21,19,12.75,6.67,5,0,10,4,13.96,1.26,54.58,Medium,1.8833,14.01,0.0,2
20,6,9.81,7.4,1,8,8,3,13.18,0.07,53.22,Medium,1.308,9.88,0.9877,2
38,7,9.25,4.29,0,9,25,3,11.88,1.88,27.41,Low,2.1071,11.13,0.3586,1
23,16,12.16,4.35,5,11,16,2,13.47,0.56,66.39,Medium,2.7326,12.72,0.6832,2
43,12,11.49,8.35,0,6,27,7,15.22,0.55,56.36,Medium,1.3598,12.04,0.2214,2
41,10,8.0,6.28,2,8,13,9,11.45,1.73,44.25,Medium,1.2539,9.73,0.6107,2
21,0,4.83,6.31,5,4,2,0,8.4,1.53,19.65,Low,0.7535,6.36,1.9048,1
32,1,11.69,8.72,4,11,8,2,15.94,1.34,53.0,Medium,1.3254,13.03,1.358,2
33,16,5.69,5.6,2,1,19,1,7.84,0.29,8.6,Low,0.9982,5.98,0.0524,1
21,4,4.16,8.49,2,17,25,6,7.87,1.54,39.29,Medium,0.4843,5.7,0.6773,2
34,5,12.43,8.87,5,8,27,5,16.4,0.72,63.95,Medium,1.3857,13.15,0.2952,2
31,6,9.78,5.21,4,0,17,0,11.46,1.99,53.745000000000005,Medium,1.8418,11.77,0.0,2
24,14,12.92,6.57,2,9,16,2,17.75,1.34,57.53,Medium,1.937,14.26,0.559,2
39,18,8.85,6.67,5,13,29,3,11.21,1.67,51.28,Medium,1.3072,10.52,0.4467,2
26,15,13.26,8.33,6,13,4,9,17.11,1.47,83.0,High,1.573,14.73,3.1707,0
43,12,7.54,5.52,2,6,29,6,11.56,1.19,31.82,Low,1.3416,8.73,0.2062,1
40,4,11.25,7.99,1,11,19,2,14.27,1.43,41.88,Medium,1.3906,12.68,0.5759,2
29,2,7.01,8.86,3,5,20,3,8.52,1.19,22.77,Low,0.7824,8.2,0.2488,1
33,2,4.01,8.2,3,12,26,6,6.11,0.1,47.59,Medium,0.4831,4.11,0.4598,2
33,18,7.8,8.55,3,7,20,3,9.74,0.69,38.86,Medium,0.9017,8.49,0.3483,2
24,13,11.38,7.54,6,1,23,8,14.45,0.63,55.89,Medium,1.4895,12.01,0.0433,2
37,15,5.5,8.52,4,9,5,5,7.55,1.43,28.89,Low,0.6381,6.93,1.7647,1
43,16,9.05,4.82,0,5,2,1,12.24,1.15,33.5,Low,1.8394,10.2,2.381,1
33,3,6.12,7.56,2,9,15,0,8.27,1.22,53.745000000000005,Medium,0.799,7.34,0.596,2
21,12,4.75,7.66,6,9,14,7,5.75,1.69,48.81,Medium,0.6121,6.44,0.6383,2
31,7,10.17,6.2,1,14,24,2,12.62,1.05,37.33,Medium,1.6143,11.22,0.5809,2
41,18,13.52,4.4,4,19,7,6,16.95,0.44,100.0,High,3.0044,13.96,2.6761,0
43,4,7.11,7.11,6,9,8,3,11.2,0.02,30.31,Low,0.9861,7.13,1.1111,1
25,10,9.81,4.26,3,10,3,2,10.92,0.32,65.14,Medium,2.25,10.13,3.2258,2
23,14,13.54,5.91,4,1,12,8,15.57,0.06,56.86,Medium,2.2529,13.6,0.0826,2
32,1,10.5,5.97,6,9,23,5,15.44,0.47,81.43,High,1.7298,10.97,0.3896,0
23,10,10.73,8.99,1,11,26,5,12.78,1.27,46.95,Medium,1.1804,12.0,0.4215,2
41,12,5.79,5.5,5,10,2,5,12.01,0.3,57.22,Medium,1.0339,6.09,4.7619,2
33,9,8.93,8.1,4,14,20,2,11.97,0.16,50.57,Medium,1.089,9.09,0.6965,2
35,2,7.67,4.27,3,3,29,5,9.16,1.94,48.28,Medium,1.7551,9.61,0.1031,2
23,4,8.71,6.65,0,4,6,3,12.28,1.99,7.33,Low,1.2904,10.7,0.6557,1
43,2,12.01,6.68,6,0,15,1,16.88,1.27,48.08,Medium,1.7714,13.28,0.0,2
44,5,8.61,7.14,3,0,16,2,13.16,0.22,29.56,Low,1.1892,8.83,0.0,1
20,12,4.63,8.05,6,9,29,3,8.39,1.64,25.5,Low,0.5681,6.27,0.3093,1
32,9,13.06,7.81,3,3,16,0,16.11,1.08,45.8,Medium,1.6511,14.14,0.1863,2
23,18,9.45,7.81,3,12,18,6,11.73,0.36,73.56,High,1.1947,9.81,0.663,0
39,7,13.24,6.16,6,13,19,4,15.67,1.15,95.68,High,2.115,14.39,0.6806,0
37,17,9.72,6.46,4,18,16,8,12.1,0.08,71.53,High,1.4817,9.8,1.118,0
25,2,4.7,6.46,1,4,23,5,9.39,1.94,14.11,Low,0.7165,6.64,0.1732,1
22,16,9.53,4.33,3,10,1,7,11.38,1.65,72.63,High,2.1512,11.18,9.0909,0
42,7,9.76,8.45,7,7,26,8,12.27,0.52,63.74,Medium,1.1415,10.28,0.2682,2
32,9,6.14,8.45,5,0,4,5,8.87,0.84,19.25,Low,0.7181,6.98,0.0,1
35,1,8.71,5.61,4,4,15,6,11.35,0.79,55.94,Medium,1.5254,9.5,0.2649,2
24,11,8.59,8.57,1,17,28,5,9.61,1.72,58.64,Medium,0.9908,10.31,0.605,2
23,5,10.23,7.79,0,12,29,5,12.31,0.71,61.14,Medium,1.2966,10.94,0.4124,2
40,1,6.6,6.0,7,4,21,1,9.59,0.1,42.14,Medium,1.082,6.7,0.1896,2
27,2,9.82,5.66,3,6,10,4,13.86,0.43,74.0,High,1.7049,10.25,0.5941,0
38,16,6.41,8.88,2,11,21,5,9.69,0.43,33.31,Low,0.7138,6.84,0.5213,1
33,6,8.46,7.56,4,1,5,9,11.0,1.9,38.22,Medium,1.1044,10.36,0.1961,2
26,4,5.23,5.89,5,12,10,4,8.89,1.85,46.37,Medium,0.8731,7.08,1.1881,2
33,0,4.37,7.21,0,13,0,3,8.03,0.6,24.97,Low,0.5978,4.97,130.0,1
25,7,7.21,6.46,0,5,18,5,9.2,0.01,30.17,Low,1.0991,7.22,0.2762,1
31,11,6.75,6.62,0,15,14,5,8.17,1.03,42.57,Medium,1.0045,7.78,1.0638,2
35,13,8.07,7.22,4,9,7,7,12.28,1.59,56.8,Medium,1.1025,9.66,1.2676,2
36,15,13.62,6.69,1,10,21,5,16.74,0.54,86.16,High,2.0059,14.16,0.4739,0
32,9,9.22,7.27,2,9,17,9,10.93,0.88,62.27,Medium,1.251,10.1,0.5263,2
33,14,13.42,8.97,5,15,29,1,17.49,0.65,60.96,Medium,1.4796,14.07,0.5155,2
26,9,13.21,7.55,1,9,0,0,16.82,1.52,48.92,Medium,1.7268,14.73,90.0,2
33,6,12.84,8.64,3,9,19,9,17.62,0.86,68.5,Medium,1.4691,13.7,0.4712,2
34,2,4.98,8.29,4,2,16,6,7.84,0.89,0.0,Low,0.5936,5.87,0.1242,1
31,1,10.34,5.48,1,10,4,7,11.55,1.58,60.66,Medium,1.853,11.92,2.439,2
36,5,12.08,8.66,3,10,11,2,15.88,1.53,71.74,High,1.379,13.61,0.9009,0
41,9,9.78,5.65,2,5,23,6,12.08,0.83,59.57,Medium,1.7009,10.61,0.2165,2
34,3,4.17,7.2,4,8,25,7,5.96,1.7,17.41,Low,0.5712,5.87,0.3187,1
31,2,13.74,6.63,5,0,17,5,15.98,0.91,54.81,Medium,2.0416,14.65,0.0,2
21,8,8.72,6.71,6,5,7,7,13.04,1.32,54.09,Medium,1.2805,10.04,0.7042,2
24,16,7.94,7.97,5,17,28,1,11.25,0.61,46.73,Medium,0.9839,8.55,0.605,2
32,13,7.95,4.97,3,12,23,6,9.39,0.12,68.9,Medium,1.568,8.07,0.5195,2
42,12,6.42,6.19,2,18,23,5,9.95,0.8,46.1,Medium,1.0207,7.22,0.7792,2
27,11,7.27,8.75,3,1,12,6,11.81,0.71,23.31,Low,0.8215,7.98,0.0826,1
33,0,13.85,5.92,3,3,1,8,18.29,1.79,77.25,High,2.3007,15.64,2.7273,0
34,18,7.68,7.01,4,3,22,6,8.93,1.09,33.17,Low,1.0802,8.77,0.1357,1
30,18,9.27,6.25,3,9,15,0,13.74,1.02,48.57,Medium,1.4598,10.29,0.596,2
20,5,12.48,7.38,2,16,11,4,13.68,1.38,74.54,High,1.6684,13.86,1.4414,0
40,12,9.27,4.92,0,15,7,3,10.89,1.06,59.07,Medium,1.8466,10.33,2.1127,2
22,18,7.24,6.0,4,7,3,7,8.69,1.54,44.12,Medium,1.1869,8.78,2.2581,2
36,12,9.24,4.34,2,5,14,6,10.97,1.57,47.58,Medium,2.0811,10.81,0.3546,2
38,3,5.14,6.99,4,1,8,3,9.35,0.7,17.3,Low,0.725,5.84,0.1235,1
33,1,5.3,8.81,4,14,10,2,9.04,0.17,23.84,Low,0.5948,5.47,1.3861,1
41,14,10.94,4.23,5,10,15,5,14.69,1.97,96.82,High,2.5266,12.91,0.6623,0
42,11,13.17,7.3,6,15,5,7,17.86,1.29,100.0,High,1.7797,14.46,2.9412,0
27,6,11.26,6.46,5,3,11,2,13.83,1.42,38.91,Medium,1.7165,12.68,0.2703,2
32,19,4.75,6.46,3,10,18,4,5.76,1.51,39.62,Medium,0.7241,6.26,0.5525,2
39,17,8.03,5.37,7,13,15,9,11.59,1.23,85.54,High,1.468,9.26,0.8609,0
22,12,4.03,5.01,5,7,12,0,8.5,0.94,25.36,Low,0.7886,4.97,0.5785,1
24,16,9.11,5.49,4,5,3,9,14.02,1.97,65.59,Medium,1.6297,11.08,1.6129,2
28,3,5.93,4.55,3,18,11,9,8.39,1.46,80.71,High,1.2753,7.39,1.6216,0
25,13,12.68,5.85,4,3,3,7,16.97,1.69,65.48,Medium,2.1311,14.37,0.9677,2
44,19,5.04,5.84,1,3,16,6,9.44,0.88,15.58,Low,0.8485,5.92,0.1863,1
41,12,4.01,8.04,4,5,13,7,5.59,1.81,22.29,Low,0.4926,5.82,0.3817,1
21,2,8.51,8.0,6,10,28,1,12.04,1.46,30.8,Low,1.0506,9.97,0.3559,1
32,17,5.55,7.98,7,0,25,6,7.24,1.49,25.61,Low,0.6869,7.04,0.0,1
24,13,11.38,6.84,4,1,16,3,14.17,0.17,57.05,Medium,1.6398,11.55,0.0621,2
44,14,13.2,5.63,0,9,0,1,17.72,1.23,60.08,Medium,2.3037,14.43,90.0,2
27,2,4.42,6.05,6,15,19,8,8.58,0.67,68.03,Medium,0.7187,5.09,0.7853,2
42,0,7.96,5.59,4,5,0,4,11.24,1.34,42.94,Medium,1.3989,9.3,50.0,2
20,16,13.97,6.91,5,8,29,6,18.2,1.14,99.0,High,1.9929,15.11,0.2749,0
39,2,11.33,8.69,5,18,21,3,12.94,0.22,79.9,High,1.289,11.55,0.8531,0
31,13,13.53,5.42,5,4,29,9,15.31,1.06,76.48,High,2.4511,14.59,0.1375,0
42,2,5.64,6.29,7,9,1,3,7.48,0.9,34.68,Low,0.8826,6.54,8.1818,1
30,12,6.21,7.28,0,6,16,2,10.31,1.55,16.52,Low,0.8415,7.76,0.3727,1
26,14,5.55,8.22,3,1,22,0,10.11,1.01,10.95,Low,0.6671,6.56,0.0452,1
34,17,7.02,5.27,7,19,21,1,10.27,0.96,68.24,Medium,1.3073,7.98,0.9005,2
41,13,11.24,5.4,4,3,14,8,16.07,1.44,67.66,Medium,2.0436,12.68,0.2128,2
43,2,5.65,8.43,4,7,11,0,9.56,1.34,0.0,Low,0.6624,6.99,0.6306,1
30,18,9.24,4.4,5,2,12,4,12.49,1.98,63.66,Medium,2.0533,11.22,0.1653,2
41,7,6.69,7.03,3,1,13,1,10.14,0.7,0.0,Low,0.9383,7.39,0.0763,1
35,3,12.29,8.3,7,8,9,3,12.01,1.02,44.89,Medium,1.4631,13.31,0.8791,2
22,3,4.07,8.61,4,10,11,6,5.43,0.33,25.56,Low,0.4673,4.4,0.9009,1
39,18,6.23,4.06,7,3,24,4,7.9,1.61,44.79,Medium,1.4976,7.84,0.1245,2
33,10,10.05,5.85,2,8,21,0,12.12,1.57,35.0,Low,1.6891,11.62,0.3791,1
22,0,4.97,6.46,0,5,14,2,9.55,1.02,6.28,Low,0.7576,5.99,0.3546,1
20,7,8.66,6.46,1,0,6,9,13.44,0.24,35.52,Medium,1.3201,8.9,0.0,2
40,14,8.36,7.16,2,2,18,8,10.78,1.98,52.94,Medium,1.1515,10.34,0.1105,2
34,0,12.53,9.0,6,6,29,0,17.23,1.89,44.55,Medium,1.3769,14.42,0.2062,2
20,6,10.25,6.56,1,9,14,9,13.44,0.74,75.27,High,1.539,10.99,0.6383,0
36,19,10.4,6.76,2,7,6,3,13.29,1.15,66.78,Medium,1.516,11.55,1.1475,2
21,19,13.52,6.07,2,12,13,4,17.85,1.78,94.67,High,2.1912,15.3,0.916,0
39,10,13.82,4.74,6,17,8,9,17.0,0.99,100.0,High,2.8554,14.81,2.0988,0
25,13,10.53,5.52,7,18,4,2,13.35,1.2,83.07,High,1.8737,11.73,4.3902,0
27,15,9.22,5.23,6,8,0,2,10.28,1.21,61.0,Medium,1.7298,10.43,80.0,2
35,10,10.08,8.01,2,19,15,0,11.13,1.3,54.94,Medium,1.2429,11.38,1.2583,2
38,11,7.82,6.73,0,5,4,5,11.33,1.15,24.67,Low,1.1449,8.97,1.2195,1
20,16,13.87,5.48,1,11,23,3,15.16,0.81,49.71,Medium,2.4857,14.68,0.4762,2
22,13,11.05,6.45,3,3,7,7,15.0,1.08,70.51,High,1.687,12.13,0.4225,0
22,10,6.91,5.09,3,8,18,5,10.4,1.74,60.97,Medium,1.3314,8.65,0.442,2
24,13,4.58,4.93,5,9,19,2,7.41,1.73,35.9,Medium,0.9105,6.31,0.4712,2
31,17,4.45,8.3,7,2,11,6,8.29,1.55,17.06,Low,0.5298,6.0,0.1802,1
31,8,6.05,8.72,7,16,7,2,11.02,0.83,37.69,Medium,0.6859,6.88,2.2535,2
39,16,6.33,4.4,7,6,7,5,8.32,1.57,57.5,Medium,1.4067,7.9,0.8451,2
32,5,8.15,7.82,4,7,22,7,11.38,1.02,61.93,Medium,1.029,9.17,0.3167,2
39,7,6.15,6.27,0,10,5,2,10.52,1.33,30.54,Low,0.9655,7.48,1.9608,1
28,10,10.31,5.94,7,12,19,1,11.38,1.13,41.37,Medium,1.707,11.44,0.6283,2
26,17,6.11,7.45,5,2,25,2,12.01,0.6,33.79,Low,0.8093,6.71,0.0797,1
23,4,5.88,5.33,5,18,28,3,8.96,0.91,65.32,Medium,1.0829,6.79,0.6406,2
38,5,8.71,4.1,0,13,8,2,11.92,1.66,40.13,Medium,2.0738,10.37,1.6049,2
41,18,12.89,5.07,0,15,1,8,14.24,1.83,94.94,High,2.4932,14.72,13.6364,0
38,3,8.68,4.92,2,14,17,5,11.31,0.41,82.75,High,1.7291,9.09,0.8187,0
25,6,8.14,4.17,0,1,0,1,11.22,0.91,26.51,Low,1.9063,9.05,10.0,1
32,3,9.78,5.61,3,5,10,7,12.47,0.87,49.03,Medium,1.7128,10.65,0.495,2
30,10,6.57,6.37,0,6,14,6,10.37,0.98,29.86,Low,1.0155,7.55,0.4255,1
32,11,7.53,7.68,6,8,11,0,11.62,1.95,9.06,Low,0.9679,9.48,0.7207,1
32,13,6.14,5.63,2,8,2,5,8.98,1.02,50.24,Medium,1.0716,7.16,3.8095,2
44,12,9.72,4.97,1,16,18,5,12.42,1.66,60.85,Medium,1.9172,11.38,0.884,2
41,9,10.97,5.15,5,2,19,8,14.79,1.33,76.82,High,2.0895,12.3,0.1047,0
39,17,10.74,8.46,7,9,14,5,13.96,0.21,71.95,High,1.2547,10.95,0.6383,0
34,15,6.55,5.02,0,1,9,7,12.01,1.39,24.76,Low,1.2793,7.94,0.1099,1
40,4,11.8,8.4,6,0,15,6,14.72,1.29,41.46,Medium,1.3882,13.09,0.0,2
32,7,6.56,6.24,6,9,5,6,9.86,1.52,50.33,Medium,1.0347,8.08,1.7647,2
41,13,5.5,8.67,5,2,8,4,7.02,0.15,28.92,Low,0.6271,5.65,0.2469,1
30,4,7.5,6.04,1,9,7,1,11.84,0.48,42.07,Medium,1.2215,7.98,1.2676,2
38,7,9.98,4.89,4,8,21,9,12.67,1.54,79.29,High,2.0,11.52,0.3791,0
27,5,5.42,6.75,2,16,15,4,9.3,0.74,42.77,Medium,0.7912,6.16,1.0596,2
39,15,10.48,6.94,5,14,7,0,13.2,1.82,61.7,Medium,1.4886,12.3,1.9718,2
27,3,12.63,7.18,0,2,23,9,13.63,1.04,44.8,Medium,1.7349,13.67,0.0866,2
29,11,6.93,6.06,4,2,25,5,9.53,0.0,39.87,Medium,1.125,6.93,0.0797,2
35,10,8.5,4.24,4,3,21,1,10.09,1.4,35.63,Medium,1.9585,9.9,0.1422,2
38,2,6.28,7.13,1,3,17,0,8.87,1.03,0.0,Low,0.8686,7.31,0.1754,1
42,11,7.61,8.67,5,16,4,0,9.9,0.63,38.72,Medium,0.8677,8.24,3.9024,2
30,4,4.22,8.79,5,5,19,0,6.03,0.04,22.66,Low,0.4747,4.26,0.2618,1
32,5,13.54,6.98,3,10,11,3,15.04,0.4,78.49,High,1.9124,13.94,0.9009,0
28,18,8.16,4.1,3,11,5,4,12.07,0.32,72.19,High,1.9429,8.48,2.1569,0
39,17,11.89,4.53,3,6,1,4,15.91,1.17,61.02,Medium,2.568,13.06,5.4545,2
43,15,5.43,8.17,5,12,3,0,7.49,1.54,3.97,Low,0.6566,6.97,3.871,1
32,10,12.12,8.15,5,5,15,5,15.1,0.47,75.66,High,1.4691,12.59,0.3311,0
35,4,12.6,8.73,3,9,28,2,15.46,1.4,29.75,Low,1.427,14.0,0.3203,1
26,8,11.15,6.82,2,13,23,3,13.57,1.8,55.17,Medium,1.6113,12.95,0.5628,2
38,2,13.03,8.32,6,13,13,4,15.14,1.24,62.18,Medium,1.5475,14.27,0.9924,2
31,7,5.67,8.12,6,9,16,3,7.41,1.55,41.04,Medium,0.6898,7.22,0.559,2
34,5,8.76,6.95,6,4,18,3,13.25,0.41,46.26,Medium,1.2426,9.17,0.221,2
42,3,8.98,7.92,7,1,3,9,14.53,0.15,60.25,Medium,1.1197,9.13,0.3226,2
33,11,9.96,4.63,0,5,17,0,12.63,0.73,43.76,Medium,2.1057,10.69,0.2924,2
30,11,12.61,7.2,0,10,11,1,16.49,1.42,46.45,Medium,1.7274,14.03,0.9009,2
29,15,6.16,8.77,2,17,1,1,9.15,1.37,23.82,Low,0.6945,7.53,15.4545,1
